NKX2-1	"NKX2-1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NKX2-5	"NKX2-5"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
FOXE1	"FOXE1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SLC26A4	"SLC26A4"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MAGEL2	"MAGEL2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PIGA	"PIGA"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
COG8	"COG8"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TLR3	"TLR3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
BCKDHB	"BCKDHB"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DBT	"DBT"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
HAMP	"HAMP"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MMAB	"MMAB"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ACADVL	"ACADVL"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ACADS	"ACADS"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
BNC2	"BNC2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
HADHB	"HADHB"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
HADHA	"HADHA"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
YY1	"YY1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GUF1	"GUF1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RARS2	"RARS2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
HADH	"HADH"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
AGR2	"AGR2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RMND1	"RMND1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DPYS	"DPYS"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABAT	"ABAT"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TAMM41	"TAMM41"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SLC22A5	"SLC22A5"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ADH5	"ADH5"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CHRNA7	"CHRNA7"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CDK8	"CDK8"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CACNA1C	"CACNA1C"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ASCC3	"ASCC3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ALKBH8	"ALKBH8"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PDZD8	"PDZD8"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SETD5	"SETD5"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SPG7	"SPG7"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NFIA	"NFIA"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
HOXA2	"HOXA2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
HEPACAM	"HEPACAM"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CSGALNACT1	"CSGALNACT1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NAA15	"NAA15"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
EIF2AK1	"EIF2AK1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KCNN2	"KCNN2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TKT	"TKT"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SEMA3E	"SEMA3E"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RIC1	"RIC1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
HNRNPK	"HNRNPK"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RSRC1	"RSRC1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CDH11	"CDH11"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
LHCGR	"LHCGR"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GATA4	"GATA4"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ZNF292	"ZNF292"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ANKRD17	"ANKRD17"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NOP56	"NOP56"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NSUN2	"NSUN2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GLUD1	"GLUD1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SH3KBP1	"SH3KBP1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NR2F1	"NR2F1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PPM1D	"PPM1D"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TBC1D23	"TBC1D23"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GABBR1	"GABBR1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TMCO1	"TMCO1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ADGRL1	"ADGRL1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SLF2	"SLF2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SMC5	"SMC5"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
HNRNPR	"HNRNPR"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ZMYM2	"ZMYM2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
IGF2	"IGF2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CDKN1C	"CDKN1C"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PLAG1	"PLAG1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
HMGA2	"HMGA2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MLXIPL	"MLXIPL"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
FANCL	"FANCL"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PRR12	"PRR12"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KIF14	"KIF14"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CHD3	"CHD3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNAQ	"GNAQ"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ANKRD11	"ANKRD11"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PRKD1	"PRKD1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KCNH5	"KCNH5"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
FGD1	"FGD1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DDB1	"DDB1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PIEZO2	"PIEZO2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DPH1	"DPH1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DPH2	"DPH2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TBX2	"TBX2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TNPO2	"TNPO2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NIPA1	"NIPA1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TUBG1	"TUBG1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NIPA2	"NIPA2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TANC2	"TANC2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SNORD116-1	"SNORD116-1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NPAP1	"NPAP1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SNORD115-1	"SNORD115-1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MKRN3	"MKRN3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PWAR1	"PWAR1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
IPW	"IPW"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PWRN1	"PWRN1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PPP2CA	"PPP2CA"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DNAJC12	"DNAJC12"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TRAPPC14	"TRAPPC14"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RERE	"RERE"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CORO1A	"CORO1A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MCTP2	"MCTP2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ZDHHC9	"ZDHHC9"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
UPF3B	"UPF3B"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MAP1B	"MAP1B"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SLC9A7	"SLC9A7"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DLG3	"DLG3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TAOK1	"TAOK1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MED13	"MED13"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CRBN	"CRBN"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PCGF2	"PCGF2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TBL1X	"TBL1X"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KAT5	"KAT5"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
WBP11	"WBP11"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SLC25A36	"SLC25A36"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
FLI1	"FLI1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TIAM1	"TIAM1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
BRD4	"BRD4"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SMC3	"SMC3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RAD21	"RAD21"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PPP1R12A	"PPP1R12A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KPNA3	"KPNA3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CSNK2A1	"CSNK2A1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TAF1	"TAF1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MADD	"MADD"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TNRC6B	"TNRC6B"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
FANCD2	"FANCD2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KCNA4	"KCNA4"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNE	"GNE"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PHF21A	"PHF21A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PCNT	"PCNT"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
LGI3	"LGI3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ZMYM3	"ZMYM3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TLK2	"TLK2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TIMM8A	"TIMM8A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PPP1R21	"PPP1R21"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SOX6	"SOX6"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
FGFR3	"FGFR3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KAT8	"KAT8"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ANAPC1	"ANAPC1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PIGL	"PIGL"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SPTAN1	"SPTAN1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CNBP	"CNBP"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NEFL	"NEFL"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MFN2	"MFN2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ATXN7	"ATXN7"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SPG21	"SPG21"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DPAGT1	"DPAGT1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ATXN1	"ATXN1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SCN9A	"SCN9A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
VANGL1	"VANGL1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
FUZ	"FUZ"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
FLII	"FLII"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CDH2	"CDH2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
COQ5	"COQ5"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KCNA2	"KCNA2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
AP3B2	"AP3B2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ATP6V1A	"ATP6V1A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SLC38A3	"SLC38A3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
FBXO28	"FBXO28"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GABRA5	"GABRA5"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GRIN2D	"GRIN2D"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NUS1	"NUS1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
WWOX	"WWOX"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SZT2	"SZT2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
HCN1	"HCN1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NECAP1	"NECAP1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PACS2	"PACS2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SCN8A	"SCN8A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GABRA2	"GABRA2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DALRD3	"DALRD3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CYFIP2	"CYFIP2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NTRK2	"NTRK2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PARS2	"PARS2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CDK19	"CDK19"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PPP3CA	"PPP3CA"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TRAK1	"TRAK1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
YWHAG	"YWHAG"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SCN3A	"SCN3A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CACNA2D1	"CACNA2D1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CELF2	"CELF2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CACNA1B	"CACNA1B"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ACTL6B	"ACTL6B"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KCNB1	"KCNB1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SLC13A5	"SLC13A5"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DHDDS	"DHDDS"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
EIF4A2	"EIF4A2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NTRK1	"NTRK1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
EFHC1	"EFHC1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
APOL2	"APOL2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DAOA	"DAOA"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SYN2	"SYN2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DRD3	"DRD3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DISC2	"DISC2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RTN4R	"RTN4R"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
APOL4	"APOL4"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CHI3L1	"CHI3L1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SCNN1B	"SCNN1B"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PKD2	"PKD2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CACNA1D	"CACNA1D"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CACNA1S	"CACNA1S"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
INSR	"INSR"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NUP214	"NUP214"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
HSD11B2	"HSD11B2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KCNJ10	"KCNJ10"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SCNN1G	"SCNN1G"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CYP11B1	"CYP11B1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SLC26A3	"SLC26A3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SERPINA6	"SERPINA6"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CYP17A1	"CYP17A1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CALM1	"CALM1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CALM2	"CALM2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TBX5	"TBX5"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SCN10A	"SCN10A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KCNE2	"KCNE2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
AKAP9	"AKAP9"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NOS1AP	"NOS1AP"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KCNQ1	"KCNQ1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TRDN	"TRDN"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SCN4B	"SCN4B"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CALM3	"CALM3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ANK2	"ANK2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MAGED2	"MAGED2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
FXYD2	"FXYD2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CLDN10	"CLDN10"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
UNC45A	"UNC45A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SCNN1A	"SCNN1A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DEF6	"DEF6"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KCNJ18	"KCNJ18"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CYP11B2	"CYP11B2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ATP6V0A4	"ATP6V0A4"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SLC12A1	"SLC12A1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
COL3A1	"COL3A1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KCNJ1	"KCNJ1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SLC12A3	"SLC12A3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KCNE3	"KCNE3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GABRA3	"GABRA3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PLVAP	"PLVAP"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CAV1	"CAV1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SNX10	"SNX10"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TNFSF11	"TNFSF11"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNAS-AS1	"GNAS-AS1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
UBR1	"UBR1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ORAI1	"ORAI1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TBCE	"TBCE"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CLDN16	"CLDN16"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TRPM6	"TRPM6"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GCM2	"GCM2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
IFT122	"IFT122"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CA2	"CA2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
FAM111A	"FAM111A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CYP3A4	"CYP3A4"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PLEKHM1	"PLEKHM1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
FGF23	"FGF23"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ADAMTS3	"ADAMTS3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
FAT4	"FAT4"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
FARSB	"FARSB"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
AP1S3	"AP1S3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
IL36RN	"IL36RN"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
OBSCN	"OBSCN"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
LPIN1	"LPIN1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
BTK	"BTK"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GATA3	"GATA3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
FOXP3	"FOXP3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
USP53	"USP53"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MIR140	"MIR140"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DMP1	"DMP1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NFKB2	"NFKB2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
POR	"POR"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SAMD9	"SAMD9"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NR0B1	"NR0B1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NR3C2	"NR3C2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ATIC	"ATIC"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
HSD3B2	"HSD3B2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
DZIP1L	"DZIP1L"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PKHD1	"PKHD1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CA12	"CA12"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TBX19	"TBX19"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CYP11A1	"CYP11A1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TDP2	"TDP2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
EIF2AK3	"EIF2AK3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ALG8	"ALG8"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
LYST	"LYST"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MRAP	"MRAP"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
STAR	"STAR"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MC2R	"MC2R"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NNT	"NNT"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TXNRD2	"TXNRD2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NDUFB8	"NDUFB8"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PPOX	"PPOX"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SARS2	"SARS2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TRAF3	"TRAF3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
UNC93B1	"UNC93B1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TICAM1	"TICAM1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RHCE	"RHCE"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GSR	"GSR"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RFX6	"RFX6"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RNU4ATAC	"RNU4ATAC"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ADK	"ADK"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SPTB	"SPTB"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
WDR35	"WDR35"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CYP7B1	"CYP7B1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ANK1	"ANK1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
EPB42	"EPB42"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SPTA1	"SPTA1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
AKR1D1	"AKR1D1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
POMC	"POMC"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SLC19A1	"SLC19A1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ZNF699	"ZNF699"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
HK1	"HK1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ALDOA	"ALDOA"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
OTX2	"OTX2"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
TCEAL1	"TCEAL1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KIF23	"KIF23"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RACGAP1	"RACGAP1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
RHAG	"RHAG"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
IFT56	"IFT56"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
KLF1	"KLF1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
PEX19	"PEX19"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
EPB41	"EPB41"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
GYPC	"GYPC"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
MTTP	"MTTP"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
NT5C3A	"NT5C3A"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCD3	"ABCD3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
CDAN1	"CDAN1"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
SLCO1B3	"SLCO1B3"	"id"	"BiologicalEntity|Entity|Gene|NamedThing"
