UBA52		"UBA52"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
CFTR		"CFTR"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCD4		"ABCD4"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
VCP		"VCP"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
DERL2		"DERL2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
DERL3		"DERL3"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
DERL1		"DERL1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PSMA8		"PSMA8"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PSMB7		"PSMB7"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PSMB8		"PSMB8"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PSMB5		"PSMB5"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PSMB6		"PSMB6"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PSMB3		"PSMB3"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
UBC		"UBC"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
OS9		"OS9"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PSMB4		"PSMB4"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
UBB		"UBB"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PSMB1		"PSMB1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PSMB2		"PSMB2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PSMF1		"PSMF1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCD1		"ABCD1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCA2		"ABCA2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCD3		"ABCD3"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PEX19		"PEX19"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCA6		"ABCA6"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCA7		"ABCA7"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCA5		"ABCA5"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PEX3		"PEX3"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCA9		"ABCA9"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCA10		"ABCA10"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCG1		"ABCG1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCG4		"ABCG4"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCD2		"ABCD2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCF1		"ABCF1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCA4		"ABCA4"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCA8		"ABCA8"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
EIF2S3		"EIF2S3"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
EIF2S2		"EIF2S2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
EIF2S1		"EIF2S1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCC4		"ABCC4"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCC5		"ABCC5"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCC3		"ABCC3"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCC10		"ABCC10"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCC1		"ABCC1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCB1		"ABCB1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCB7		"ABCB7"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCB8		"ABCB8"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCB5		"ABCB5"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCB9		"ABCB9"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCB10		"ABCB10"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ABCC11		"ABCC11"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
CHGA		"CHGA"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PPAN-P2RY11		"PPAN-P2RY11"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
TAAR9		"TAAR9"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
TAAR8		"TAAR8"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
TAAR5		"TAAR5"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
TAAR6		"TAAR6"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GCG		"GCG"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
TAAR1		"TAAR1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
IAPP		"IAPP"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ADM2		"ADM2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GPHB5		"GPHB5"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
RAMP3		"RAMP3"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
SCT		"SCT"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
VIPR2		"VIPR2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ADCY1		"ADCY1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
VIPR1		"VIPR1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ADCY5		"ADCY5"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PTH2		"PTH2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ADCY4		"ADCY4"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ADCY2		"ADCY2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PRKX		"PRKX"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ADCY9		"ADCY9"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ADCY8		"ADCY8"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ADCY7		"ADCY7"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
ADCY6		"ADCY6"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNG2		"GNG2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
CYSLTR2		"CYSLTR2"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNG4		"GNG4"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNG3		"GNG3"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNAT3		"GNAT3"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNG5		"GNG5"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNG8		"GNG8"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GNG7		"GNG7"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
GPR150		"GPR150"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
NLRP3		"NLRP3"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PTGDR		"PTGDR"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
PRKCA		"PRKCA"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
CREB1		"CREB1"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
MC1R		"MC1R"	"gene_id"	"BiologicalEntity|Entity|Gene|NamedThing"
